transaction_id,customer_id,transaction_date,amount,merchant_id,merchant_category,payment_method,device_type,device_id,ip_address,transaction_country,chargeback,is_fraud,customer_name,age,account_age_days,home_country,email_domain,is_vip,high_amount_flag,cross_border_flag,late_night_flag,new_account_flag,high_risk_merchant_flag,risk_score,risk_level
4901,99,2025-10-16 13:09:05,46.87,MER-943,electronics,credit_card,mobile,DEV-9042,196.226.193.131,AR,0,0,Thomas Porto,69,816,BR,gmail.com,0,0,1,0,0,1,35,medium
4902,812,2025-01-28 03:10:30,26.68,MER-835,marketplace,debit_card,tablet,DEV-7524,121.177.25.236,BR,1,1,Davi Miguel Cardoso,44,3403,AR,gmail.com,0,0,1,1,0,0,40,high
4903,924,2025-05-25 08:08:13,26.45,MER-226,digital_services,pix,tablet,DEV-6210,72.230.178.255,BR,0,0,Dr. Diogo Pinto,64,3631,BR,gmail.com,0,0,0,0,0,1,10,low
4904,921,2025-05-28 02:31:48,47.66,MER-686,gaming,bank_transfer,tablet,DEV-3485,181.78.92.5,PY,0,1,João Lucas Sá,47,1825,BR,outlook.com,1,0,1,1,0,1,50,high
4905,356,2025-07-30 08:53:38,119.11,MER-899,marketplace,debit_card,desktop,DEV-3175,208.14.76.210,BR,0,0,Helena Teixeira,40,1832,BR,outlook.com,1,0,0,0,0,0,0,low
4906,883,2025-05-26 21:55:58,153.76,MER-282,pharmacy,debit_card,mobile,DEV-3427,206.143.124.116,BR,0,0,Sr. Luiz Felipe Oliveira,68,2346,BR,gmail.com,0,0,0,0,0,0,0,low
4907,283,2025-05-20 15:35:31,42.65,MER-118,electronics,credit_card,desktop,DEV-5394,218.186.160.162,CL,0,0,Oliver Rocha,54,1657,US,yahoo.com,0,0,1,0,0,1,35,medium
4908,573,2025-11-07 23:35:34,23.61,MER-199,pharmacy,debit_card,tablet,DEV-9159,215.20.132.179,CL,0,0,Luiz Miguel Novaes,40,3464,BR,hotmail.com,0,0,1,0,0,0,25,medium
4909,549,2025-12-22 06:15:06,84.86,MER-755,food,pix,mobile,DEV-1833,198.159.55.19,BR,0,0,Pedro Miguel Freitas,61,2046,BR,outlook.com,0,0,0,0,0,0,0,low
4910,399,2025-05-06 06:58:23,31.78,MER-127,travel,pix,mobile,DEV-4791,188.101.143.114,MX,0,0,Eduarda Pimenta,52,34,AR,yahoo.com,0,0,1,0,0,0,25,medium
4911,284,2025-06-17 05:26:21,41.83,MER-101,electronics,debit_card,tablet,DEV-7784,49.50.240.164,AR,0,0,Ryan Martins,25,1660,BR,outlook.com,0,0,1,1,0,1,50,high
4912,624,2025-09-28 10:06:19,219.81,MER-581,pharmacy,credit_card,desktop,DEV-5013,172.228.230.71,AR,0,0,Mathias Fernandes,36,2647,BR,hotmail.com,1,0,1,0,0,0,25,medium
4913,816,2025-01-03 01:32:14,140.39,MER-750,travel,pix,desktop,DEV-1834,154.87.34.228,CL,0,0,Lavínia Câmara,31,2819,AR,outlook.com,0,0,1,1,0,0,40,high
4914,323,2025-10-18 07:55:07,76.87,MER-229,food,credit_card,desktop,DEV-1241,129.253.186.248,PY,0,0,Maysa Andrade,70,818,US,hotmail.com,0,0,1,0,0,0,25,medium
4915,543,2025-08-13 01:33:45,21.23,MER-477,electronics,debit_card,desktop,DEV-5307,91.157.83.128,PY,1,1,Heloisa Machado,38,728,AR,outlook.com,0,0,1,1,0,1,50,high
4916,703,2025-10-26 05:44:05,80.66,MER-738,electronics,pix,tablet,DEV-2937,158.186.184.130,BR,0,0,Enrico Costa,63,2713,BR,gmail.com,0,0,0,1,0,1,25,medium
4917,974,2025-05-08 07:03:32,173.54,MER-655,pharmacy,pix,desktop,DEV-4436,203.90.215.130,PY,0,0,Henry Peixoto,63,2448,BR,hotmail.com,1,0,1,0,0,0,25,medium
4918,1,2025-07-30 11:14:23,47.56,MER-491,travel,debit_card,desktop,DEV-1399,15.114.214.27,AR,1,1,Alexia Barbosa,58,457,BR,outlook.com,0,0,1,0,0,0,25,medium
4919,334,2025-11-01 11:56:30,224.98,MER-329,electronics,bank_transfer,mobile,DEV-6156,193.65.124.198,AR,1,1,Luiz Otávio Moraes,25,3180,BR,outlook.com,0,0,1,0,0,1,35,medium
4920,144,2025-07-28 06:09:30,213.46,MER-219,digital_services,credit_card,desktop,DEV-1918,91.146.137.14,AR,1,1,Augusto Pires,68,71,BR,hotmail.com,1,0,1,0,0,1,35,medium
4921,480,2025-02-01 07:26:21,298.08,MER-788,gaming,bank_transfer,tablet,DEV-8765,205.171.101.138,CL,0,0,Luiza Cunha,27,1229,BR,yahoo.com,0,0,1,0,0,1,35,medium
4922,794,2025-05-15 04:32:24,87.77,MER-998,electronics,pix,mobile,DEV-2972,120.113.110.77,US,0,0,Isabella Sampaio,48,1571,BR,hotmail.com,0,0,1,1,0,1,50,high
4923,274,2025-02-04 02:17:32,113.14,MER-204,electronics,pix,tablet,DEV-5743,79.171.153.180,BR,0,1,Murilo Melo,35,1815,BR,yahoo.com,1,0,0,1,0,1,25,medium
4924,959,2025-11-17 07:49:59,238.12,MER-381,electronics,bank_transfer,desktop,DEV-1683,114.34.43.90,MX,0,0,Amanda Ferreira,26,1043,BR,hotmail.com,0,0,1,0,0,1,35,medium
4925,383,2025-01-27 07:26:01,99.75,MER-321,digital_services,bank_transfer,tablet,DEV-4487,188.97.238.3,CL,0,0,Dra. Evelyn Duarte,55,2379,BR,outlook.com,0,0,1,0,0,1,35,medium
4926,158,2025-07-03 15:01:10,42.47,MER-558,marketplace,debit_card,desktop,DEV-5345,177.254.196.124,CL,0,0,Paulo Machado,33,486,BR,yahoo.com,0,0,1,0,0,0,25,medium
4927,477,2025-11-22 04:48:25,44.54,MER-282,food,credit_card,tablet,DEV-7056,162.2.176.3,US,0,0,Jade Siqueira,37,1128,BR,hotmail.com,1,0,1,1,0,0,40,high
4928,618,2025-01-19 19:27:57,82.66,MER-521,marketplace,credit_card,desktop,DEV-4255,198.3.227.173,PY,0,0,Maria Clara Lima,46,1439,US,hotmail.com,1,0,1,0,0,0,25,medium
4929,450,2025-02-01 10:32:33,20.87,MER-310,fashion,pix,mobile,DEV-8818,142.85.21.194,US,0,0,Maria Julia Fogaça,26,1959,BR,outlook.com,1,0,1,0,0,0,25,medium
4930,305,2025-08-28 02:16:25,58.62,MER-933,gaming,debit_card,tablet,DEV-9768,194.154.149.152,AR,1,1,Ágatha Casa Grande,67,1386,US,gmail.com,0,0,1,1,0,1,50,high
4931,441,2025-06-01 05:12:09,178.91,MER-537,travel,debit_card,desktop,DEV-4400,48.152.125.233,AR,0,0,Cauã Rocha,18,3018,BR,outlook.com,0,0,1,1,0,0,40,high
4932,710,2025-03-17 17:08:51,9.28,MER-481,gaming,pix,tablet,DEV-5586,131.126.245.79,AR,0,0,Srta. Daniela Gomes,56,1304,AR,hotmail.com,0,0,0,0,0,1,10,low
4933,566,2025-10-23 09:34:55,265.35,MER-211,gaming,pix,mobile,DEV-6236,147.113.61.102,CL,0,0,Leandro Ferreira,47,950,US,hotmail.com,0,0,1,0,0,1,35,medium
4934,391,2025-09-30 08:02:01,183.12,MER-998,food,credit_card,tablet,DEV-8846,201.215.66.22,PY,0,0,Dr. Liam Garcia,26,3116,BR,gmail.com,0,0,1,0,0,0,25,medium
4935,234,2025-04-04 03:35:46,44.09,MER-259,electronics,debit_card,mobile,DEV-5607,135.232.90.141,BR,0,0,Valentina Cardoso,42,1859,BR,yahoo.com,0,0,0,1,0,1,25,medium
4936,216,2025-04-04 11:15:49,108.75,MER-104,food,debit_card,mobile,DEV-7333,78.5.120.165,MX,0,0,Sr. Diogo Barbosa,62,1210,BR,yahoo.com,0,0,1,0,0,0,25,medium
4937,333,2025-01-11 12:32:26,66.88,MER-124,fashion,bank_transfer,mobile,DEV-1094,95.197.123.255,AR,0,0,Catarina Araújo,19,1049,BR,hotmail.com,1,0,1,0,0,0,25,medium
4938,252,2025-10-28 21:29:55,201.74,MER-578,marketplace,bank_transfer,desktop,DEV-5967,183.143.101.232,CL,1,1,Bruna Moraes,43,1747,US,yahoo.com,1,0,1,0,0,0,25,medium
4939,157,2025-05-31 22:55:51,161.49,MER-851,electronics,debit_card,desktop,DEV-8809,64.65.157.179,AR,0,0,Rodrigo Mendes,27,3323,BR,outlook.com,0,0,1,0,0,1,35,medium
4940,429,2025-06-15 16:23:29,18.91,MER-310,food,bank_transfer,tablet,DEV-6847,11.157.249.17,BR,0,0,Dra. Maria Laura Pires,21,2744,AR,hotmail.com,0,0,1,0,0,0,25,medium
4941,498,2025-03-17 03:50:57,113.13,MER-677,electronics,debit_card,mobile,DEV-1707,215.61.214.38,US,0,0,Dr. Caleb Nunes,66,3366,BR,yahoo.com,1,0,1,1,0,1,50,high
4942,96,2025-08-25 09:32:57,55.42,MER-746,fashion,pix,desktop,DEV-1825,183.226.189.220,PY,0,0,Alice Peixoto,46,1812,US,yahoo.com,0,0,1,0,0,0,25,medium
4943,371,2025-02-08 13:18:56,71.85,MER-776,marketplace,debit_card,mobile,DEV-9306,71.119.95.27,BR,0,0,Mariah Souza,50,919,BR,hotmail.com,0,0,0,0,0,0,0,low
4944,816,2025-09-12 19:39:49,34.63,MER-802,marketplace,debit_card,desktop,DEV-9640,162.193.54.82,PY,0,0,Lavínia Câmara,31,2819,AR,outlook.com,0,0,1,0,0,0,25,medium
4945,665,2025-09-10 12:02:06,321.6,MER-111,gaming,bank_transfer,tablet,DEV-7344,37.167.171.105,CL,0,1,Melina Nascimento,67,3155,BR,hotmail.com,0,0,1,0,0,1,35,medium
4946,921,2025-06-04 22:27:34,170.04,MER-419,gaming,debit_card,desktop,DEV-1769,24.132.209.154,CL,0,0,João Lucas Sá,47,1825,BR,outlook.com,1,0,1,0,0,1,35,medium
4947,168,2025-05-24 11:51:11,34.27,MER-123,fashion,pix,desktop,DEV-9250,137.219.89.9,AR,0,0,Luna Abreu,56,3068,US,outlook.com,1,0,1,0,0,0,25,medium
4948,795,2025-01-30 03:46:59,20.06,MER-203,pharmacy,debit_card,mobile,DEV-5677,213.233.182.45,MX,0,0,Mariah da Cunha,18,1320,US,hotmail.com,0,0,1,1,0,0,40,high
4949,625,2025-11-02 07:43:45,47.13,MER-142,pharmacy,bank_transfer,mobile,DEV-3020,212.162.231.255,US,0,0,Srta. Laís Carvalho,42,462,BR,gmail.com,0,0,1,0,0,0,25,medium
4950,544,2025-03-24 09:10:30,98.6,MER-842,travel,credit_card,tablet,DEV-6664,19.79.80.29,CL,0,0,Dra. Maria Isis Gomes,65,2847,BR,hotmail.com,0,0,1,0,0,0,25,medium
4951,931,2025-07-26 02:33:08,82.78,MER-297,pharmacy,credit_card,desktop,DEV-5041,116.36.53.13,CL,0,1,Dante Aparecida,40,166,BR,yahoo.com,0,0,1,1,0,0,40,high
4952,326,2025-07-29 09:34:44,205.99,MER-496,marketplace,bank_transfer,tablet,DEV-3219,138.174.14.185,MX,1,1,Francisco Cirino,23,3126,BR,yahoo.com,0,0,1,0,0,0,25,medium
4953,72,2025-09-18 04:32:18,135.77,MER-404,electronics,bank_transfer,tablet,DEV-7799,43.50.50.68,PY,0,1,Anthony Gabriel Silveira,25,309,AR,hotmail.com,0,0,1,1,0,1,50,high
4954,621,2025-12-10 08:48:14,159.59,MER-643,pharmacy,pix,mobile,DEV-1398,153.46.10.59,MX,0,0,Maria Júlia Gomes,45,1289,US,hotmail.com,0,0,1,0,0,0,25,medium
4955,570,2025-01-04 08:17:25,89.49,MER-822,food,bank_transfer,tablet,DEV-6479,128.18.96.185,US,0,0,Luiz Felipe Ramos,69,3572,BR,outlook.com,0,0,1,0,0,0,25,medium
4956,247,2025-06-20 10:03:13,19.1,MER-640,gaming,debit_card,desktop,DEV-9616,179.133.174.68,MX,0,0,Maria Cecília Azevedo,19,714,BR,hotmail.com,1,0,1,0,0,1,35,medium
4957,295,2025-12-14 17:07:06,55.92,MER-751,gaming,pix,desktop,DEV-9855,189.34.218.230,PY,0,1,Davi Miguel Vargas,46,2587,BR,outlook.com,0,0,1,0,0,1,35,medium
4958,451,2025-03-19 18:48:20,173.14,MER-784,gaming,pix,mobile,DEV-8831,208.46.82.41,BR,0,0,Catarina Monteiro,62,2250,AR,hotmail.com,0,0,1,0,0,1,35,medium
4959,141,2025-04-15 21:31:10,63.66,MER-301,pharmacy,pix,tablet,DEV-5034,217.166.12.173,AR,0,0,Gael Henrique Costela,56,2873,AR,gmail.com,0,0,0,0,0,0,0,low
4960,509,2025-07-31 12:11:51,104.88,MER-460,fashion,bank_transfer,mobile,DEV-1639,189.191.72.153,MX,0,0,Isabelly Nogueira,57,2157,BR,outlook.com,0,0,1,0,0,0,25,medium
4961,632,2025-07-05 11:29:12,50.06,MER-416,marketplace,bank_transfer,mobile,DEV-9648,187.197.139.224,BR,0,0,Eduarda Marques,23,1270,BR,hotmail.com,0,0,0,0,0,0,0,low
4962,944,2025-12-20 13:49:02,26.39,MER-113,pharmacy,pix,tablet,DEV-5146,75.45.241.248,PY,0,0,Vitor Melo,19,999,BR,hotmail.com,0,0,1,0,0,0,25,medium
4963,341,2025-06-21 17:46:11,59.68,MER-219,pharmacy,pix,desktop,DEV-3275,42.163.45.243,PY,0,0,Eloá Oliveira,65,67,BR,gmail.com,0,0,1,0,0,0,25,medium
4964,715,2025-07-08 15:47:17,88.07,MER-423,digital_services,bank_transfer,desktop,DEV-3051,136.97.54.197,MX,0,0,Luiz Gustavo Vieira,42,1795,US,hotmail.com,1,0,1,0,0,1,35,medium
4965,680,2025-11-28 16:11:49,36.96,MER-511,travel,debit_card,desktop,DEV-7912,6.39.151.229,AR,0,0,André Vieira,54,1775,US,yahoo.com,1,0,1,0,0,0,25,medium
4966,625,2025-03-11 09:11:26,53.94,MER-583,electronics,bank_transfer,mobile,DEV-7881,55.198.98.66,US,0,0,Srta. Laís Carvalho,42,462,BR,gmail.com,0,0,1,0,0,1,35,medium
4967,45,2025-06-18 08:05:28,28.63,MER-333,electronics,credit_card,desktop,DEV-2707,169.48.199.219,AR,0,0,Clarice Sousa,30,780,BR,hotmail.com,1,0,1,0,0,1,35,medium
4968,449,2025-10-06 13:26:17,182.6,MER-323,food,bank_transfer,tablet,DEV-9611,165.219.241.166,CL,0,0,Laís Farias,58,1209,BR,hotmail.com,0,0,1,0,0,0,25,medium
4969,631,2025-02-22 09:54:19,51.16,MER-762,food,bank_transfer,mobile,DEV-6867,213.140.175.192,US,0,0,Joana Silveira,62,1648,BR,hotmail.com,0,0,1,0,0,0,25,medium
4970,434,2025-09-10 02:49:41,246.53,MER-188,marketplace,debit_card,tablet,DEV-8057,48.197.199.221,PY,1,1,Dr. Enzo Farias,59,2352,BR,gmail.com,0,0,1,1,0,0,40,high
4971,382,2025-07-13 02:35:25,263.98,MER-602,travel,credit_card,tablet,DEV-4289,177.140.73.205,AR,0,0,Sr. Theodoro Mendonça,58,1241,BR,gmail.com,0,0,1,1,0,0,40,high
4972,82,2025-10-02 04:42:28,62.0,MER-337,travel,debit_card,desktop,DEV-8881,200.200.137.85,US,0,0,Davi Miguel Gonçalves,37,3361,US,hotmail.com,0,0,0,1,0,0,15,low
4973,5,2025-09-09 11:23:24,26.91,MER-252,marketplace,credit_card,mobile,DEV-2264,213.64.108.229,MX,0,0,Sr. Gael Gonçalves,46,2414,BR,gmail.com,0,0,1,0,0,0,25,medium
4974,423,2025-12-01 16:19:15,10.2,MER-177,travel,bank_transfer,tablet,DEV-8109,204.31.244.14,BR,0,0,Luiz Henrique Pacheco,25,2349,US,yahoo.com,1,0,1,0,0,0,25,medium
4975,802,2025-01-15 01:57:49,17.73,MER-540,gaming,credit_card,mobile,DEV-2742,214.248.131.189,CL,0,1,Sr. Davi Lucca Guerra,66,772,BR,yahoo.com,0,0,1,1,0,1,50,high
4976,608,2025-12-06 01:00:19,19.37,MER-139,digital_services,pix,desktop,DEV-5073,220.169.202.144,AR,1,1,Leandro Pacheco,28,3582,AR,outlook.com,0,0,0,1,0,1,25,medium
4977,532,2025-12-04 14:21:03,230.59,MER-844,travel,bank_transfer,mobile,DEV-9043,61.47.106.222,MX,0,0,Lívia Lima,19,368,BR,gmail.com,0,0,1,0,0,0,25,medium
4978,778,2025-09-10 18:02:43,74.01,MER-941,fashion,credit_card,tablet,DEV-3963,103.1.94.122,AR,0,0,Bruno Rezende,65,145,BR,hotmail.com,0,0,1,0,0,0,25,medium
4979,349,2025-09-16 08:14:38,94.69,MER-261,pharmacy,debit_card,mobile,DEV-4248,196.231.155.129,PY,0,1,Mathias Montenegro,67,196,AR,outlook.com,0,0,1,0,0,0,25,medium
4980,383,2025-11-15 19:53:33,9.04,MER-160,marketplace,credit_card,mobile,DEV-8330,62.241.71.108,MX,0,0,Dra. Evelyn Duarte,55,2379,BR,outlook.com,0,0,1,0,0,0,25,medium
4981,696,2025-09-17 08:40:27,22.69,MER-318,marketplace,credit_card,mobile,DEV-2527,218.113.167.86,PY,0,0,Ravi Lucca Cardoso,54,772,AR,yahoo.com,0,0,1,0,0,0,25,medium
4982,259,2025-01-01 08:39:44,148.17,MER-376,fashion,pix,mobile,DEV-7670,216.230.116.79,BR,0,0,Srta. Maya Castro,38,2725,BR,hotmail.com,1,0,0,0,0,0,0,low
4983,470,2025-06-13 07:35:47,86.32,MER-881,travel,debit_card,desktop,DEV-6023,166.80.64.49,CL,0,0,Antonella Cassiano,69,2705,BR,gmail.com,0,0,1,0,0,0,25,medium
4984,347,2025-02-24 10:16:42,58.41,MER-391,marketplace,pix,mobile,DEV-4153,193.232.239.225,AR,0,0,Maria Eduarda Camargo,38,1271,BR,yahoo.com,0,0,1,0,0,0,25,medium
4985,503,2025-09-18 22:39:58,110.87,MER-260,travel,credit_card,mobile,DEV-1243,19.166.94.146,PY,0,0,Camila Marques,18,896,BR,outlook.com,0,0,1,0,0,0,25,medium
4986,718,2025-08-11 12:52:17,290.68,MER-838,digital_services,debit_card,tablet,DEV-9806,117.244.31.145,CL,0,0,Yasmin Nascimento,46,302,US,gmail.com,0,0,1,0,0,1,35,medium
4987,368,2025-08-21 19:47:50,54.66,MER-160,pharmacy,pix,tablet,DEV-4068,151.20.184.70,MX,0,0,Henry Gabriel Andrade,63,1824,AR,outlook.com,0,0,1,0,0,0,25,medium
4988,72,2025-09-19 09:47:59,70.98,MER-881,digital_services,pix,mobile,DEV-3698,202.22.242.100,CL,0,1,Anthony Gabriel Silveira,25,309,AR,hotmail.com,0,0,1,0,0,1,35,medium
4989,102,2025-06-05 02:21:47,79.31,MER-742,travel,debit_card,mobile,DEV-5032,65.127.101.71,MX,0,0,Maria Cecília Garcia,49,1637,BR,gmail.com,0,0,1,1,0,0,40,high
4990,138,2025-08-23 05:15:24,574.15,MER-758,pharmacy,bank_transfer,tablet,DEV-5831,196.187.219.119,AR,0,0,Manuella Mendes,33,3074,BR,yahoo.com,0,0,1,1,0,0,40,high
4991,233,2025-03-30 12:11:38,10.08,MER-637,fashion,pix,desktop,DEV-8480,214.114.206.233,MX,0,0,Luísa Ferreira,37,2018,BR,hotmail.com,0,0,1,0,0,0,25,medium
4992,941,2025-12-22 10:05:28,123.33,MER-977,pharmacy,pix,tablet,DEV-5832,165.112.93.27,BR,0,0,Cauã Farias,27,766,BR,gmail.com,0,0,0,0,0,0,0,low
4993,966,2025-06-26 11:29:26,60.14,MER-836,fashion,pix,tablet,DEV-7444,169.64.255.74,MX,0,0,Rafael Marques,29,1517,BR,yahoo.com,0,0,1,0,0,0,25,medium
4994,636,2025-07-06 17:37:42,111.06,MER-676,fashion,debit_card,tablet,DEV-2683,178.255.3.207,AR,0,0,Dra. Larissa Nogueira,57,2494,BR,hotmail.com,0,0,1,0,0,0,25,medium
4995,420,2025-06-25 00:39:47,36.91,MER-672,gaming,credit_card,mobile,DEV-8246,145.116.107.61,CL,0,1,Aylla Lima,30,1010,BR,outlook.com,0,0,1,1,0,1,50,high
4996,629,2025-07-17 05:37:01,63.81,MER-234,fashion,debit_card,mobile,DEV-5254,105.25.135.1,PY,1,1,Laís Porto,20,248,AR,yahoo.com,0,0,1,1,0,0,40,high
4997,434,2025-05-19 01:27:42,126.5,MER-628,digital_services,bank_transfer,mobile,DEV-5656,50.61.136.100,US,0,0,Dr. Enzo Farias,59,2352,BR,gmail.com,0,0,1,1,0,1,50,high
4998,2,2025-05-13 23:16:52,1098.41,MER-470,digital_services,bank_transfer,tablet,DEV-2451,50.114.151.168,CL,0,0,Srta. Lorena Macedo,32,572,US,gmail.com,1,0,1,0,0,1,35,medium
4999,849,2025-07-25 08:41:39,138.0,MER-487,travel,debit_card,desktop,DEV-6746,168.48.94.132,MX,0,0,José Pedro Souza,39,1455,US,outlook.com,0,0,1,0,0,0,25,medium
5000,120,2025-09-10 16:33:20,31.09,MER-381,fashion,debit_card,desktop,DEV-5345,216.225.85.7,US,0,1,Dra. Ágatha Oliveira,26,3551,BR,gmail.com,0,0,1,0,0,0,25,medium
5001,709,2025-01-11 10:02:22,45.54,MER-851,electronics,bank_transfer,tablet,DEV-2165,186.183.27.30,US,1,1,Heloísa Viana,62,2347,BR,gmail.com,0,0,1,0,0,1,35,medium
5002,665,2025-04-24 13:55:11,44.34,MER-977,food,pix,desktop,DEV-5415,218.153.23.203,CL,0,0,Melina Nascimento,67,3155,BR,hotmail.com,0,0,1,0,0,0,25,medium
5003,22,2025-10-16 07:55:05,13.25,MER-259,pharmacy,debit_card,tablet,DEV-3023,33.48.200.86,MX,0,0,Ana Carolina Araújo,23,3096,BR,gmail.com,0,0,1,0,0,0,25,medium
5004,76,2025-09-05 10:54:05,49.55,MER-752,gaming,credit_card,mobile,DEV-6055,101.230.62.141,PY,0,1,Dr. Arthur Miguel Moraes,67,2294,AR,yahoo.com,0,0,1,0,0,1,35,medium
5005,524,2025-01-31 13:48:09,128.97,MER-697,digital_services,pix,desktop,DEV-9277,222.162.147.240,PY,1,1,Yago Pimenta,19,2598,BR,yahoo.com,1,0,1,0,0,1,35,medium
5006,995,2025-06-26 23:42:29,21.18,MER-554,electronics,bank_transfer,mobile,DEV-1463,156.179.156.217,AR,1,1,Srta. Bianca Viana,31,939,BR,hotmail.com,0,0,1,0,0,1,35,medium
5007,661,2025-10-08 05:10:33,171.34,MER-289,electronics,bank_transfer,mobile,DEV-4560,208.23.202.207,PY,0,0,João Castro,58,3359,BR,gmail.com,1,0,1,1,0,1,50,high
5008,184,2025-12-28 19:50:22,103.44,MER-563,travel,debit_card,mobile,DEV-6483,189.139.198.136,PY,0,1,Sophia Cavalcante,58,2494,US,hotmail.com,0,0,1,0,0,0,25,medium
5009,508,2025-08-24 11:45:43,34.44,MER-592,electronics,pix,tablet,DEV-1656,90.24.24.73,PY,0,0,José Miguel Rezende,24,395,BR,hotmail.com,0,0,1,0,0,1,35,medium
5010,811,2025-10-16 08:35:57,58.71,MER-606,food,bank_transfer,tablet,DEV-9171,141.15.160.235,CL,0,0,Melissa Casa Grande,60,414,BR,outlook.com,0,0,1,0,0,0,25,medium
5011,167,2025-09-29 23:54:38,281.04,MER-930,food,bank_transfer,mobile,DEV-2783,211.63.120.97,PY,0,0,Vinícius Monteiro,70,583,BR,hotmail.com,0,0,1,0,0,0,25,medium
5012,371,2025-04-18 14:51:32,129.05,MER-789,travel,credit_card,tablet,DEV-9934,14.222.51.8,CL,1,1,Mariah Souza,50,919,BR,hotmail.com,0,0,1,0,0,0,25,medium
5013,372,2025-06-25 16:25:56,67.22,MER-203,fashion,debit_card,desktop,DEV-1292,38.105.161.65,US,0,0,Srta. Helena Moreira,33,3238,BR,outlook.com,0,0,1,0,0,0,25,medium
5014,940,2025-05-17 15:58:05,53.84,MER-269,gaming,pix,tablet,DEV-6138,82.227.185.255,MX,0,0,Ana Clara Borges,46,679,BR,outlook.com,0,0,1,0,0,1,35,medium
5015,291,2025-06-23 08:07:35,71.45,MER-852,pharmacy,credit_card,desktop,DEV-6431,86.166.193.179,MX,0,1,Henry Gabriel Barros,24,600,BR,hotmail.com,0,0,1,0,0,0,25,medium
5016,73,2025-09-09 12:03:44,42.07,MER-756,pharmacy,debit_card,mobile,DEV-4492,36.155.102.167,MX,0,0,Maria Sophia Nogueira,41,2386,BR,yahoo.com,0,0,1,0,0,0,25,medium
5017,507,2025-05-08 22:51:47,10.03,MER-979,marketplace,credit_card,tablet,DEV-2552,155.128.236.50,PY,0,0,Léo Melo,50,3331,US,yahoo.com,0,0,1,0,0,0,25,medium
5018,370,2025-09-02 20:11:56,419.04,MER-904,electronics,debit_card,mobile,DEV-1334,202.44.224.228,BR,1,1,Bruno Silva,28,2916,US,hotmail.com,0,0,1,0,0,1,35,medium
5019,435,2025-04-30 11:53:53,76.69,MER-223,digital_services,bank_transfer,mobile,DEV-6751,67.18.72.49,BR,0,0,Sra. Ágatha Teixeira,44,3614,AR,gmail.com,1,0,1,0,0,1,35,medium
5020,965,2025-05-07 10:41:36,95.42,MER-197,food,credit_card,tablet,DEV-4166,219.229.210.21,PY,0,0,Isis Novaes,61,1628,US,yahoo.com,1,0,1,0,0,0,25,medium
5021,3,2025-05-09 12:15:53,63.3,MER-274,food,bank_transfer,desktop,DEV-4411,197.238.21.125,CL,0,0,Maria Clara Novais,20,123,BR,hotmail.com,0,0,1,0,0,0,25,medium
5022,479,2025-09-04 02:29:01,34.41,MER-893,fashion,bank_transfer,desktop,DEV-7304,41.42.35.228,MX,1,1,João Gabriel Cassiano,68,2149,BR,yahoo.com,1,0,1,1,0,0,40,high
5023,528,2025-09-20 15:47:54,56.41,MER-864,pharmacy,pix,mobile,DEV-2256,200.204.80.28,BR,0,0,Dante Vargas,23,1098,BR,hotmail.com,1,0,0,0,0,0,0,low
5024,168,2025-09-17 13:19:18,15.81,MER-979,travel,debit_card,tablet,DEV-3195,19.171.98.148,PY,0,0,Luna Abreu,56,3068,US,outlook.com,1,0,1,0,0,0,25,medium
5025,456,2025-05-07 06:49:08,517.69,MER-981,pharmacy,debit_card,tablet,DEV-6086,200.138.155.127,BR,0,0,Sofia Vargas,63,2389,BR,yahoo.com,0,0,0,0,0,0,0,low
5026,258,2025-09-12 01:01:19,21.95,MER-775,travel,credit_card,tablet,DEV-7153,120.151.213.122,MX,0,1,Liz Pereira,43,1704,US,outlook.com,1,0,1,1,0,0,40,high
5027,589,2025-10-23 01:23:35,26.34,MER-666,marketplace,debit_card,tablet,DEV-4317,214.50.175.166,AR,0,1,Dr. Lucas Gabriel Silva,25,3177,US,hotmail.com,0,0,1,1,0,0,40,high
5028,971,2025-12-29 00:38:42,44.87,MER-964,fashion,bank_transfer,desktop,DEV-2219,173.138.39.241,MX,0,0,Ana Laura Ribeiro,70,596,BR,yahoo.com,0,0,1,1,0,0,40,high
5029,875,2025-12-25 15:13:44,212.57,MER-762,food,bank_transfer,tablet,DEV-1090,115.236.233.70,AR,0,0,Srta. Ayla Fogaça,18,3047,BR,yahoo.com,0,0,1,0,0,0,25,medium
5030,329,2025-09-19 17:15:42,67.56,MER-909,gaming,debit_card,desktop,DEV-2942,73.66.147.13,BR,1,1,Gabrielly Pastor,33,1582,AR,outlook.com,0,0,1,0,0,1,35,medium
5031,669,2025-07-26 07:38:19,21.92,MER-463,marketplace,bank_transfer,mobile,DEV-8812,215.146.61.19,BR,0,0,Noah Duarte,28,3308,US,gmail.com,0,0,1,0,0,0,25,medium
5032,281,2025-04-18 21:29:52,206.21,MER-925,digital_services,bank_transfer,desktop,DEV-7687,198.105.207.68,BR,0,0,Dra. Camila Ribeiro,22,1627,AR,gmail.com,1,0,1,0,0,1,35,medium
5033,471,2025-09-24 12:45:02,128.75,MER-155,marketplace,credit_card,mobile,DEV-6454,110.132.31.44,MX,0,0,Rhavi da Mota,31,276,BR,gmail.com,1,0,1,0,0,0,25,medium
